0.4203,0.3989,0.407,0.4067,0.387,0.3474,0.32,0.4704,0.4959,0.4735,0.4954,0.4788,0.4694,0.4882,0.4987,0.5348,0.5177,0.465,0.4511,0.4529,42.2749977111816,3.07485961914063,4.41738080978394,0.33,6.15,3.3
0.4847,0.4904,0.5096,0.5035,0.4589,0.215,0.1539,0.156,0.2534,0.5362,0.8031,0.7722,0.8006,0.9695,1,1,0.9656,0.8547,0.8258,0.8393,52.2131958007813,3.17293381690979,3.62247514724731,3.16,7.36,0.63
0.3378,0.3568,0.3886,0.386,0.3522,0.1558,0.1169,0.0919,0.1289,0.2442,0.4023,0.441,0.4844,0.5479,0.5654,0.5852,0.5378,0.4377,0.4114,0.4194,43.2132987976074,3.03074193000793,3.41638875007629,1.92,5.18,0.69
0.4412,0.5015,0.5729,0.5871,0.5856,0.4909,0.4569,0.5306,0.5296,0.5067,0.5216,0.4921,0.4602,0.4376,0.4043,0.4102,0.411,0.4139,0.4154,0.4172,41.6549072265625,3.30953979492188,4.95371532440186,1.130786614,6.765450936,3.036876478
0.1681,0.191,0.2418,0.2586,0.2374,0.0952,0.0691,0.0561,0.1054,0.2303,0.3893,0.421,0.4485,0.4806,0.4884,0.5216,0.5602,0.6089,0.6225,0.6199,42.016357421875,2.87660050392151,3.21051979064941,3.216733282,8.750217519,0.721370568
0.2234,0.2763,0.2951,0.2864,0.269,0.1694,0.138,0.2143,0.2523,0.2359,0.2614,0.2446,0.2277,0.2203,0.2086,0.2155,0.2241,0.2523,0.2605,0.2581,36.1394462585449,2.91504669189453,3.57521414756775,2.19128707,6.244863307,0.671076885
0.4993,0.5563,0.5679,0.542,0.4983,0.2749,0.2054,0.2786,0.3667,0.5119,0.6471,0.6521,0.6572,0.6943,0.7147,0.7706,0.7735,0.7313,0.7201,0.7219,47.0708198547363,3.22248005867004,3.90140128135681,1.73,4.1,0.31
0.4563,0.5267,0.5456,0.5254,0.4891,0.307,0.2381,0.3644,0.4607,0.5587,0.6345,0.6077,0.5739,0.5412,0.4931,0.5015,0.5071,0.5125,0.515,0.5186,44.3900756835938,3.20626020431519,4.08189249038696,2.25711066,5.976495607,0.597254995
0.7111,0.7418,0.7138,0.6699,0.6128,0.3588,0.2658,0.3984,0.5394,0.7965,0.9962,1,1,1,0.9327,0.94,0.8916,0.7648,0.7316,0.7459,55.3100128173828,3.37757039070129,4.23447847366333,1.1,3.34,0.28
0.6544,0.6813,0.615,0.5749,0.5536,0.4306,0.3488,0.6049,0.7225,0.7997,0.8362,0.7804,0.7166,0.6571,0.5914,0.6079,0.6268,0.644,0.6497,0.6533,47.5795478820801,3.28190445899963,4.67304849624634,1.150952412,3.587660034,0.394931577
0.1427,0.1746,0.2305,0.2491,0.2294,0.101,0.0711,0.0917,0.172,0.3495,0.5378,0.5699,0.5963,0.6255,0.6169,0.6446,0.6692,0.6892,0.6955,0.6981,45.6452255249023,2.86615300178528,3.25158023834229,4.073720252,10.74465148,1.511421548
0.5175,0.5861,0.5805,0.5407,0.4964,0.2859,0.2221,0.2948,0.3478,0.3768,0.4191,0.3979,0.3728,0.353,0.3353,0.3582,0.3863,0.4302,0.4425,0.4386,39.556526184082,3.21827840805054,3.96070218086243,1.601056466,4.281801046,0.237828746
0.1892,0.2304,0.2831,0.2956,0.2745,0.124,0.0992,0.0708,0.0904,0.1583,0.2852,0.3145,0.3373,0.3504,0.3159,0.2886,0.2438,0.1937,0.1816,0.19,39.152099609375,2.92324614524841,3.32400345802307,3.892156139,12.79151737,1.090966398
0,0,0,0,0,0,0,0.0743,0.0971,0.0197,0.0192,0.0195,0.0198,0.0252,0.0438,0.0675,0.107,0.1902,0.2127,0.2026,31.1661605834961,2.56467342376709,2.95355892181396,1.907885411,5.265558027,0.30699662
0.169,0.2079,0.224,0.2175,0.1989,0.1239,0.0878,0.2145,0.322,0.4257,0.5174,0.5063,0.4896,0.4794,0.4653,0.4998,0.5439,0.6012,0.6169,0.6124,42.5371971130371,2.8282482624054,3.41019988059998,2.773154052,7.467883618,0.501464809
